"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"584","경기도 성남시 수정구 태평동","6***","단독","8m미만","106.05","62.50","202510","04","49,000","개인","개인","1986","남문로6번길","-","중개거래","경기 성남시 수정구"
"585","경기도 성남시 수정구 신흥동","4***","단독","8m미만","45.16","59.50","202510","04","61,900","개인","개인","1974","산성대로225번길","-","중개거래","경기 성남시 수정구"
"586","경기도 성남시 수정구 태평동","2***","단독","8m미만","90.57","92.60","202510","03","55,500","개인","법인","1978","남문로101번길","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구"
"587","경기도 성남시 수정구 수진동","3***","다가구","8m미만","123.99","67.40","202510","03","75,000","개인","개인","1994","성남대로1194번길","-","중개거래","경기 성남시 수정구"
"588","경기도 성남시 수정구 태평동","7***","다가구","8m미만","282.08","130.30","202510","02","80,000","개인","개인","1993","시민로205번길","-","중개거래","경기 성남시 수정구"
"589","경기도 성남시 수정구 수진동","4***","단독","8m미만","155.89","67.10","202510","02","68,000","개인","개인","1985","산성대로93번길","-","중개거래","경기 성남시 수정구"
"590","경기도 성남시 수정구 수진동","1***","다가구","8m미만","113.89","67.40","202510","02","83,000","개인","개인","1990","수정남로58번길","-","중개거래","경기 성남시 수정구"
"591","경기도 성남시 수정구 수진동","2***","다가구","8m미만","115.84","59.50","202510","02","81,700","개인","개인","1991","탄리로11번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"592","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","131.46","66.40","202510","02","70,000","개인","개인","1993","산성대로225번길","-","중개거래","경기 성남시 수정구"
"593","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","127.06","64.50","202510","02","62,000","개인","개인","1990","산성대로255번길","-","중개거래","경기 성남시 수정구"
"594","경기도 성남시 수정구 태평동","2***","다가구","8m미만","131.68","65.50","202510","02","37,000","개인","개인","1990","시민로241번길","-","직거래","-"
"595","경기도 성남시 수정구 태평동","1***","다가구","8m미만","122.97","67.80","202510","02","44,000","개인","개인","1991","남문로131번길","-","중개거래","경기 성남시 수정구"
"596","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","119.80","71.10","202510","01","69,000","개인","개인","1988","수정남로164번길","-","중개거래","경기 성남시 수정구"
"597","경기도 성남시 수정구 태평동","6***","단독","8m미만","72.16","57.50","202510","01","41,500","개인","개인","1987","수정북로11번길","-","중개거래","경기 성남시 수정구"
"598","경기도 성남시 수정구 신흥동","3***","다가구","8m미만","112.90","64.10","202510","01","61,500","개인","개인","1989","시민로156번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"599","경기도 성남시 수정구 수진동","1***","다가구","8m미만","262.92","153.10","202509","30","145,000","개인","개인","1991","수정남로44번길","-","중개거래","경기 성남시 수정구, 서울 용산구"
"600","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","90.09","57.20","202509","30","61,000","개인","개인","1973","산성대로225번길","-","중개거래","경기 성남시 수정구"
"601","경기도 성남시 수정구 태평동","7***","단독","12m미만","126.78","98.50","202509","30","74,197","기타","개인","1984","시민로","-","직거래","-"
"602","경기도 성남시 수정구 신흥동","2***","다가구","8m미만","134.78","65.50","202509","29","71,000","개인","개인","1994","공원로367번길","-","중개거래","경기 성남시 수정구"
"603","경기도 성남시 수정구 태평동","1***","다가구","8m미만","125.10","64.50","202509","29","46,000","개인","개인","2007","시민로256번길","-","중개거래","경기 성남시 수정구"
"604","경기도 성남시 수정구 복정동","5**","단독","8m미만","194.52","195.00","202509","29","82,000","개인","개인","2017","성남대로1379번길","-","중개거래","충남 아산시"
"605","경기도 성남시 수정구 수진동","1***","다가구","8m미만","193.49","84.60","202509","28","107,800","개인","개인","1989","탄리로31번길","-","중개거래","경기 성남시 수정구"
"606","경기도 성남시 수정구 신흥동","4***","다가구","8m미만","116.10","63.10","202509","28","66,800","개인","개인","1990","산성대로215번길","-","중개거래","경기 성남시 수정구"
"607","경기도 성남시 수정구 수진동","9**","단독","8m미만","168.92","64.10","202509","27","87,000","개인","개인","1988","수정남로64번길","20251209","중개거래","경기 성남시 수정구"
"608","경기도 성남시 수정구 태평동","2***","단독","8m미만","58.54","60.50","202509","27","36,500","개인","개인","1983","남문로133번길","-","중개거래","경기 성남시 수정구"
"609","경기도 성남시 수정구 수진동","1***","다가구","8m미만","117.51","68.80","202509","27","80,000","개인","개인","2001","제일로110번길","-","중개거래","경기 성남시 수정구"
"610","경기도 성남시 수정구 태평동","3***","다가구","8m미만","375.50","163.00","202509","26","145,000","개인","개인","2001","제일로180번길","-","중개거래","경기 성남시 수정구"
"611","경기도 성남시 수정구 수진동","1***","단독","8m미만","111.10","65.50","202509","25","73,000","개인","개인","1980","제일로124번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구, 경남 양산시"
"612","경기도 성남시 수정구 태평동","6***","단독","8m미만","80.88","63.50","202509","25","49,000","개인","개인","1985","수정북로5번길","-","중개거래","경기 성남시 수정구"
"613","경기도 성남시 수정구 신흥동","3***","단독","8m미만","130.00","67.80","202509","24","66,000","개인","개인","1988","수정남로150번길","-","중개거래","경기 성남시 수정구"
"614","경기도 성남시 수정구 수진동","3***","다가구","8m미만","149.90","64.50","202509","24","43,440","개인","개인","1989","수정로88번길","-","직거래","-"
"615","경기도 성남시 수정구 수진동","1***","다가구","8m미만","141.01","58.50","202509","23","80,000","개인","개인","1996","수정남로52번길","-","중개거래","경기 성남시 수정구"
"616","경기도 성남시 수정구 태평동","1***","다가구","8m미만","119.69","64.10","202509","23","45,000","개인","개인","1991","태평로124번길","-","중개거래","경기 성남시 수정구"
"617","경기도 성남시 수정구 수진동","3***","다가구","8m미만","112.30","64.80","202509","23","39,000","개인","개인","1987","수정남로26번길","-","직거래","-"
"618","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","154.52","62.10","202509","22","68,400","개인","개인","1990","산성대로215번길","20251016","중개거래","경기 성남시 중원구"
"619","경기도 성남시 수정구 수진동","3***","다가구","8m미만","143.67","69.10","202509","22","80,000","개인","개인","1994","수정남로22번길","-","중개거래","경기 성남시 수정구"
"620","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","154.52","62.10","202509","22","68,400","개인","개인","1990","산성대로215번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"621","경기도 성남시 수정구 태평동","5***","다가구","8m미만","128.12","66.10","202509","20","51,000","개인","개인","1990","남문로8번길","-","중개거래","경기 성남시 중원구, 서울 송파구"
"622","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","121.89","61.20","202509","20","63,000","개인","개인","1989","탄리로38번길","-","중개거래","경기 성남시 수정구"
"623","경기도 성남시 수정구 신흥동","6***","다가구","8m미만","100.76","56.20","202509","20","61,500","개인","개인","1989","산성대로215번길","-","중개거래","경기 성남시 수정구"
"624","경기도 성남시 수정구 태평동","5**","단독","8m미만","118.50","67.80","202509","19","33,500","개인","개인","1992","태평로64번길","-","중개거래","경기 성남시 수정구"
"625","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","148.16","69.40","202509","18","72,500","개인","개인","1992","수정로180번길","-","중개거래","경기 성남시 수정구"
"626","경기도 성남시 수정구 태평동","5***","단독","8m미만","113.76","69.40","202509","18","52,000","개인","개인","1986","남문로24번길","-","중개거래","경기 성남시 수정구"
"627","경기도 성남시 수정구 신흥동","3***","단독","8m미만","166.86","56.20","202509","17","65,000","개인","개인","1992","수정남로144번길","-","중개거래","경기 성남시 수정구"
"628","경기도 성남시 수정구 태평동","1**","다가구","8m미만","114.06","68.10","202509","16","39,000","개인","개인","1993","시민로257번길","-","중개거래","경기 성남시 수정구"
"629","경기도 성남시 수정구 수진동","1***","다가구","8m미만","103.94","65.10","202509","16","79,550","개인","개인","1980","산성대로173번길","-","중개거래","경기 성남시 수정구"
"630","경기도 성남시 수정구 신흥동","5***","다가구","8m미만","89.75","64.10","202509","15","61,700","개인","개인","1981","수정로170번길","-","중개거래","경기 성남시 수정구"
"631","경기도 성남시 수정구 태평동","2**","다가구","8m미만","122.04","67.10","202509","15","30,290","개인","법인","1991","시민로261번길","-","직거래","-"
"632","경기도 성남시 수정구 수진동","1***","단독","8m미만","112.14","60.50","202509","15","81,000","개인","개인","1986","제일로110번길","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"633","경기도 성남시 수정구 수진동","1***","단독","8m미만","52.89","66.40","202509","14","71,000","개인","개인","1972","산성대로157번길","-","중개거래","경기 성남시 수정구"
"634","경기도 성남시 수정구 수진동","4***","다가구","8m미만","235.44","146.00","202509","13","118,000","개인","개인","2000","산성대로69번길","-","중개거래","경기 성남시 수정구, 경기 평택시"
"635","경기도 성남시 수정구 수진동","8**","다가구","8m미만","112.34","67.40","202509","13","80,000","개인","개인","1989","수정남로66번길","-","중개거래","경기 성남시 수정구"
"636","경기도 성남시 수정구 수진동","4**","다가구","8m미만","149.40","65.50","202509","10","90,000","개인","개인","1992","수정남로64번길","-","중개거래","경기 성남시 수정구"
