"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"123","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","35.4900","202604","01","24,000","7","개인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구"
"124","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","35.4900","202604","01","24,000","7","개인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구"
"125","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","35.6300","202604","01","16,000","4","개인","개인","2004","성남대로 165","-","중개거래","경기 성남시 분당구"
"126","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","31.6200","202604","01","27,500","3","개인","개인","2014","판교역로 109","-","중개거래","경기 성남시 분당구"
"127","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","34.8070","202604","01","22,000","9","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"128","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","75.9100","202603","31","52,000","5","개인","개인","2004","정자일로 177","-","중개거래","경기 성남시 분당구"
"129","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202603","30","132,000","5","개인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"130","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.9600","202603","30","139,000","7","법인","개인","2022","판교역로 136","-","중개거래","인천 중구"
"131","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","45.2700","202603","30","33,000","10","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"132","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","48.1700","202603","30","34,400","18","개인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"133","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","57.1400","202603","30","69,000","21","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"134","경기도 성남시 분당구 야탑동","367-6","0367","0006","노블리치2오피스텔","53.1000","202603","30","23,000","8","개인","개인","2002","야탑로 103","-","중개거래","경기 성남시 분당구"
"135","경기도 성남시 분당구 삼평동","653","0653","0000","판교역 푸르지오시티","23.9490","202603","30","36,400","13","개인","개인","2014","대왕판교로606번길 45","-","직거래","-"
"136","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","26.9500","202603","28","24,500","12","개인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"137","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","32.2800","202603","28","28,100","4","개인","개인","2014","판교역로 109","-","중개거래","경기 성남시 분당구"
"138","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202603","27","19,500","8","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"139","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","63.6300","202603","27","65,000","7","개인","개인","2004","성남대로 295","-","중개거래","서울 송파구"
"140","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","34.0650","202603","27","22,500","6","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"141","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","34.1500","202603","27","21,000","34","개인","법인","2004","정자일로 177","-","중개거래","경기 용인시 수지구"
"142","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.0800","202603","27","20,700","23","법인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"143","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","84.9688","202603","26","57,000","22","개인","개인","2021","돌마로 171","-","중개거래","경기 성남시 분당구"
"144","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","26.4200","202603","26","17,500","8","개인","개인","2004","정자일로 177","-","중개거래","경기 성남시 분당구"
"145","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","21.4300","202603","26","21,800","7","개인","개인","2015","판교로227번길 6","-","중개거래","경기 성남시 분당구"
"146","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","34.0650","202603","26","21,800","6","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"147","경기도 성남시 분당구 야탑동","220-1","0220","0001","로잔티움파크","83.3300","202603","26","51,500","4","개인","개인","2004","벌말로50번길 42","-","중개거래","경기 성남시 분당구"
"148","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","33.6200","202603","26","18,800","11","개인","개인","2004","서현로 184","-","중개거래","경기 성남시 분당구"
"149","경기도 성남시 분당구 정자동","24","0024","0000","분당인텔리지2","33.1200","202603","25","31,800","19","개인","개인","2004","정자일로 177","-","중개거래","경기 성남시 분당구"
"150","경기도 성남시 분당구 정자동","17-2","0017","0002","백궁 동양파라곤","30.5000","202603","25","26,400","10","법인","개인","2004","느티로 22","-","중개거래","경기 성남시 분당구"
"151","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","57.7300","202603","25","59,500","4","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"152","경기도 성남시 분당구 수내동","10-1","0010","0001","분당 트라팰리스","53.4200","202603","25","48,800","9","개인","개인","2004","황새울로 234","-","중개거래","경기 성남시 분당구"
"153","경기도 성남시 분당구 구미동","187-3","0187","0003","세종그랑시아｜","36.2000","202603","25","18,000","7","개인","개인","2003","구미로9번길 8","-","중개거래","경기 성남시 분당구"
"154","경기도 성남시 분당구 수내동","21-2","0021","0002","현대판테온I오피스텔","163.8000","202603","24","142,000","10","개인","개인","2000","황새울로200번길 9-7","-","중개거래","경기 성남시 분당구"
"155","경기도 성남시 분당구 수내동","6-6","0006","0006","오피스텔 트레벨","33.4000","202603","24","14,500","7","개인","개인","2002","황새울로258번길 35","20260324","직거래","-"
"156","경기도 성남시 분당구 수내동","6-6","0006","0006","오피스텔 트레벨","33.4000","202603","24","14,500","7","개인","개인","2002","황새울로258번길 35","-","직거래","-"
"157","경기도 성남시 분당구 삼평동","617","0617","0000","판교 테크노밸리 브릿지타워","24.7600","202603","24","24,000","8","개인","개인","2015","판교로227번길 6","-","직거래","-"
"158","경기도 성남시 분당구 야탑동","219-1","0219","0001","아델파크빌","67.9050","202603","24","38,000","4","개인","개인","2004","장미로 198","-","중개거래","경기 성남시 분당구"
"159","경기도 성남시 분당구 금곡동","210","0210","0000","코오롱트리폴리스Ⅰ","57.6300","202603","24","54,000","8","개인","개인","2001","정자일로 1","-","중개거래","경기 성남시 분당구"
"160","경기도 성남시 분당구 서현동","270-3","0270","0003","천지오피스텔","34.5800","202603","24","13,700","7","개인","개인","1998","황새울로330번길 16","-","중개거래","경기 성남시 분당구"
"161","경기도 성남시 분당구 수내동","16-7","0016","0007","한솔인피니티오피스텔","36.1800","202603","24","18,500","4","개인","개인","2004","황새울로200번길 22","-","직거래","-"
"162","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202603","23","25,500","9","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
"163","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202603","23","23,800","10","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구, 경기 용인시 기흥구"
"164","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","40.1300","202603","23","26,500","2","법인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"165","경기도 성남시 분당구 야탑동","367-6","0367","0006","노블리치2오피스텔","35.5800","202603","23","15,000","7","개인","개인","2002","야탑로 103","-","중개거래","경기 성남시 분당구"
"166","경기도 성남시 분당구 금곡동","210","0210","0000","코오롱트리폴리스Ⅰ","45.2200","202603","23","75,000","10","개인","개인","2001","정자일로 1","-","중개거래","경기 성남시 분당구"
"167","경기도 성남시 분당구 서현동","245-1","0245","0001","분당오벨리스크","45.2200","202603","22","25,500","8","개인","개인","2003","서현로 216","-","중개거래","경기 성남시 분당구"
"168","경기도 성남시 분당구 정자동","166-2","0166","0002","정자역 엠코헤리츠 3단지","55.1000","202603","21","59,800","8","개인","개인","2014","정자일로 136","-","중개거래","경기 성남시 분당구"
"169","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","68.1280","202603","21","39,800","5","개인","개인","2003","벌말로30번길 46","-","중개거래","경기 성남시 분당구"
"170","경기도 성남시 분당구 야탑동","264-3","0264","0003","바움하우스","115.7000","202603","21","70,000","2","개인","개인","2003","야탑로205번길 4","-","중개거래","경기 성남시 분당구"
"171","경기도 성남시 분당구 정자동","215","0215","0000","더샵 분당파크리버","84.9926","202603","21","90,500","14","개인","법인","2021","돌마로 171","-","중개거래","경기 성남시 분당구"
"172","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","24.9800","202603","20","21,300","12","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"173","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.0800","202603","20","21,200","19","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"174","경기도 성남시 분당구 정자동","27","0027","0000","정자 I′PARK","94.8000","202603","20","119,000","12","개인","개인","2002","백현로 100","-","중개거래","경기 성남시 분당구"
"175","경기도 성남시 분당구 수내동","23-1","0023","0001","로얄팰리스 하우스빌","116.8700","202603","20","104,000","23","법인","개인","2004","백현로 105","-","중개거래","경기 성남시 분당구"
"176","경기도 성남시 분당구 구미동","187-2","0187","0002","세종그랑시아∥","36.2000","202603","20","17,500","7","개인","개인","2003","구미로9번길 10","-","중개거래","경기 성남시 분당구"
"177","경기도 성남시 분당구 서현동","251-3","0251","0003","엘지분당에클라트","45.0100","202603","19","23,000","9","개인","개인","2004","서현로 184","-","중개거래","경기 성남시 분당구"
"178","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","52.9800","202603","19","62,950","10","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"179","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.7200","202603","19","21,800","17","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"180","경기도 성남시 분당구 정자동","168-1","0168","0001","대림아크로텔","56.2950","202603","19","54,000","8","개인","개인","2004","성남대로 295","-","중개거래","경기 성남시 분당구"
"181","경기도 성남시 분당구 정자동","162-1","0162","0001","분당 정자동 푸르지오시티","76.6500","202603","19","81,000","16","개인","개인","2013","정자로 2","-","중개거래","경기 성남시 분당구"
"182","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","59.7800","202603","19","53,000","11","개인","개인","2004","황새울로 196","-","중개거래","경기 성남시 분당구"
"183","경기도 성남시 분당구 구미동","189-1","0189","0001","성우스타우스오피스텔","32.2400","202603","19","17,500","3","개인","개인","2004","구미로 16","-","중개거래","경기 성남시 분당구"
"184","경기도 성남시 분당구 정자동","165-1","0165","0001","정자역 엠코헤리츠 1단지","29.7300","202603","18","21,800","11","개인","개인","2014","정자일로 146","-","중개거래","경기 성남시 분당구"
"185","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","95.5200","202603","18","110,000","19","개인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"186","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","50.8800","202603","17","42,500","4","개인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구, 서울 구로구"
"187","경기도 성남시 분당구 백현동","529","0529","0000","판교역 SK HUB","31.1500","202603","17","28,000","8","개인","개인","2014","판교역로 109","-","중개거래","경기 성남시 분당구"
"188","경기도 성남시 분당구 정자동","162-2","0162","0002","정자동3차 푸르지오 시티","25.0800","202603","17","20,500","27","개인","개인","2015","정자일로 135","-","중개거래","경기 성남시 분당구"
"189","경기도 성남시 분당구 구미동","9-1","0009","0001","분당 엠코 헤리츠","30.4275","202603","17","25,000","7","개인","개인","2014","성남대로 151","-","중개거래","경기 성남시 분당구"
"190","경기도 성남시 분당구 야탑동","367-5","0367","0005","노블리치1오피스텔","49.9100","202603","17","19,500","7","개인","개인","2003","성남대로916번길 20","-","중개거래","경기 성남시 분당구"
"191","경기도 성남시 분당구 야탑동","342-3","0342","0003","엔즈 빌 오피스텔","95.8800","202603","17","57,500","8","개인","개인","2003","장미로48번길 14","-","중개거래","경기 성남시 분당구"
"192","경기도 성남시 분당구 정자동","7","0007","0000","분당두산위브파빌리온","52.9800","202603","16","62,000","21","법인","개인","2005","성남대로 393","-","중개거래","경기 성남시 분당구"
"193","경기도 성남시 분당구 금곡동","161","0161","0000","천사의도시 오피스텔","35.6300","202603","16","21,000","8","개인","개인","2004","성남대로 165","-","중개거래","경기 성남시 분당구"
"194","경기도 성남시 분당구 금곡동","147","0147","0000","현대아리온 오피스텔","38.2800","202603","16","25,800","3","개인","개인","2003","성남대로172번길 12","-","중개거래","경기 성남시 분당구"
"195","경기도 성남시 분당구 백현동","539-1","0539","0001","힐스테이트 판교역(17BL)","53.9500","202603","16","94,000","14","법인","개인","2022","판교역로 138","-","중개거래","경기 성남시 분당구"
"196","경기도 성남시 분당구 야탑동","264-1","0264","0001","FOREST HOUSE","81.9900","202603","16","45,000","3","개인","개인","2003","벌말로30번길 46","-","중개거래","경기 성남시 분당구"
"197","경기도 성남시 분당구 수내동","21-2","0021","0002","현대판테온I오피스텔","93.6000","202603","16","100,500","17","개인","법인","2000","황새울로200번길 9-7","-","중개거래","경기 성남시 분당구"
"198","경기도 성남시 분당구 수내동","22-1","0022","0001","수내동 퍼스티플러스오피스텔","68.5500","202603","16","64,000","3","개인","법인","2004","황새울로 196","-","중개거래","경기 성남시 분당구"
"199","경기도 성남시 분당구 서현동","255-1","0255","0001","분당풍림아이원플러스오피스텔","40.0000","202603","16","22,300","16","개인","개인","2004","서현로 170","-","중개거래","경기 성남시 분당구"
