"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"453","경기도 성남시 수정구 단대동","36-5","0036","0005","현대아트빌라","월세","41.8200","202512","20","500","55","4","1993","논골로53번길 20","202512~202712","신규","-","","","연립다세대"
"454","경기도 성남시 수정구 신흥동","85","0085","0000","신도맨션","전세","53.8200","202512","20","14,000","0","2","1991","수정로251번길 18-1","202602~202802","신규","-","","","연립다세대"
"455","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.9252","202512","19","37,983","53","2","2017","위례동이로 24","202601~202801","갱신","-","36,985","52","연립다세대"
"456","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.9252","202512","19","34,494","65","2","2017","위례동이로 24","202601~202801","갱신","-","33,587","63","연립다세대"
"457","경기도 성남시 수정구 태평동","3399","3399","0000","대신맨션","월세","59.8800","202512","19","9,000","80","2","2000","수정로159번길 11","202601~202801","신규","-","","","연립다세대"
"458","경기도 성남시 수정구 산성동","548","0548","0000","우성빌라","전세","59.9300","202512","18","23,000","0","4","2008","수정남로306번길 21-15","202601~202801","갱신","-","20,000","0","연립다세대"
"459","경기도 성남시 수정구 수진동","1277","1277","0000","나현빌라","전세","66.5700","202512","18","20,000","0","2","2002","수정남로44번길 24-1","202512~202712","신규","-","","","연립다세대"
"460","경기도 성남시 수정구 단대동","28-3","0028","0003","금성주택","전세","43.9400","202512","18","11,000","0","3","1994","논골로 57","202602~202802","신규","-","","","연립다세대"
"461","경기도 성남시 수정구 신흥동","3400","3400","0000","삼성맨션(A동)","전세","59.9900","202512","18","25,000","0","2","2001","공원로391번길 3","202602~202802","신규","-","","","연립다세대"
"462","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.8555","202512","18","38,789","62","1","2017","위례동이로 24","202601~202801","갱신","-","38,178","61","연립다세대"
"463","경기도 성남시 수정구 양지동","368","0368","0000","양지빌","월세","45.1800","202512","18","2,000","100","3","2021","양지로49번길 11","202602~202802","신규","-","","","연립다세대"
"464","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.8555","202512","18","47,063","41","1","2017","위례동이로 24","202601~202801","갱신","-","46,322","41","연립다세대"
"465","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.9529","202512","18","41,414","43","4","2017","위례동이로 24","202512~202712","갱신","-","40,325","42","연립다세대"
"466","경기도 성남시 수정구 태평동","6523","6523","0000","인티움","월세","27.1200","202512","17","3,000","65","2","2010","성남대로 1244","202512~202712","신규","-","","","연립다세대"
"467","경기도 성남시 수정구 단대동","11-4","0011","0004","태성그린빌라","전세","37.9800","202512","17","11,000","0","2","1995","논골로69번길 3","202512~202612","신규","-","","","연립다세대"
"468","경기도 성남시 수정구 단대동","32-6","0032","0006","대명하이츠3차","월세","49.9800","202512","17","2,000","50","3","1994","논골로53번길 12","202601~202701","갱신","-","2,000","50","연립다세대"
"469","경기도 성남시 수정구 산성동","120","0120","0000","명문주택(3차)","월세","34.4800","202512","17","500","50","-1","1998","수정남로330번길 10","202512~202612","신규","-","","","연립다세대"
"470","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.9816","202512","17","49,546","41","3","2017","위례동이로 24","202512~202712","갱신","-","74,000","0","연립다세대"
"471","경기도 성남시 수정구 양지동","715","0715","0000","대명맨션(나동)","전세","60.2350","202512","16","20,000","0","4","2001","논골로36번길 22","202602~202802","신규","-","","","연립다세대"
"472","경기도 성남시 수정구 시흥동","40-6","0040","0006","중앙하이빌Ⅰ","전세","63.6100","202512","16","31,500","0","1","2009","여수대로56번길 9","202512~202703","갱신","-","30,000","0","연립다세대"
"473","경기도 성남시 수정구 태평동","3768-5","3768","0005","대일빌라A동","전세","41.3000","202512","15","9,000","0","-1","1989","남문로62번길 18-1","202601~202801","신규","-","","","연립다세대"
"474","경기도 성남시 수정구 복정동","580","0580","0000","궁전빌라","월세","15.0000","202512","15","1,000","47","5","2001","성남대로1379번길 24","202512~202712","신규","-","","","연립다세대"
"475","경기도 성남시 수정구 태평동","7303","7303","0000","로얄타운","전세","47.0600","202512","15","12,000","0","2","1983","공원로409번길 10","202601~202801","신규","-","","","연립다세대"
"476","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","15","54,930","32","4","2017","위례동이로 24","202601~202801","갱신","-","51,714","31","연립다세대"
"477","경기도 성남시 수정구 태평동","3759","3759","0000","매송빌라","전세","59.7900","202512","15","18,900","0","4","1998","남문로62번길 20","202601~202801","갱신","사용","18,000","0","연립다세대"
"478","경기도 성남시 수정구 태평동","3394-1","3394","0001","대성맨션","전세","52.7800","202512","15","20,000","0","4","2001","수정로153번길 14-4","202601~202801","신규","-","","","연립다세대"
"479","경기도 성남시 수정구 태평동","3203","3203","0000","동광아트빌라","월세","30.6000","202512","15","1,000","50","4","2001","남문로 76","202601~202801","신규","-","","","연립다세대"
"480","경기도 성남시 수정구 태평동","7255-9","7255","0009","청보주택(9동)","월세","25.8900","202512","15","500","35","1","1987","수정로 37","202601~202801","신규","-","","","연립다세대"
"481","경기도 성남시 수정구 태평동","7255-2","7255","0002","청보주택(2동)","월세","27.6000","202512","15","200","20","2","1987","수정로37번길 6-5","202512~202712","신규","-","","","연립다세대"
"482","경기도 성남시 수정구 단대동","53-4","0053","0004","태성빌라","전세","45.0800","202512","13","15,500","0","4","2001","논골로 39-6","202512~202602","갱신","-","15,500","0","연립다세대"
"483","경기도 성남시 수정구 복정동","580","0580","0000","궁전빌라","월세","20.1600","202512","13","1,000","47","5","2001","성남대로1379번길 24","202601~202801","신규","-","","","연립다세대"
"484","경기도 성남시 수정구 수진동","3403","3403","0000","하니빌","월세","72.9500","202512","12","4,800","120","5","2004","제일로 135","202512~202712","신규","-","","","연립다세대"
"485","경기도 성남시 수정구 단대동","16-2","0016","0002","장안빌라","전세","35.5700","202512","12","12,000","0","4","2001","논골로65번길 4","202512~202712","신규","-","","","연립다세대"
"486","경기도 성남시 수정구 단대동","44-2","0044","0002","라인빌라","전세","42.9100","202512","12","11,000","0","1","1993","논골로53번길 19-5","202601~202801","신규","-","","","연립다세대"
"487","경기도 성남시 수정구 산성동","33","0033","0000","파크빌(33-0)","전세","59.9800","202512","11","23,000","0","5","2006","수정남로339번길 14","202602~202802","갱신","-","23,000","0","연립다세대"
"488","경기도 성남시 수정구 신흥동","2617","2617","0000","상호연립","전세","55.3000","202512","11","10,200","0","3","1984","공원로345번길 8","202512~202712","갱신","-","10,200","0","연립다세대"
"489","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.6879","202512","11","40,237","62","2","2017","위례동이로 24","202601~202801","갱신","-","39,603","61","연립다세대"
"490","경기도 성남시 수정구 산성동","416","0416","0000","평화빌라(A동)","전세","37.0400","202512","11","10,000","0","1","1997","수정남로324번길 5-1","202601~202801","신규","-","","","연립다세대"
"491","경기도 성남시 수정구 산성동","62","0062","0000","금오타운(62-0)","전세","59.7100","202512","11","23,000","0","3","2007","수정남로 337","202602~202802","신규","-","","","연립다세대"
"492","경기도 성남시 수정구 산성동","416","0416","0000","평화빌라(A동)","전세","37.0400","202512","10","10,000","0","1","1997","수정남로324번길 5-1","202601~202801","신규","-","","","연립다세대"
"493","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","09","49,632","43","3","2017","위례동이로 24","202512~202712","갱신","-","48,327","42","연립다세대"
"494","경기도 성남시 수정구 단대동","40-1","0040","0001","성호빌라(A동)","전세","56.3400","202512","09","17,000","0","4","2001","논골로61번길 26-9","202512~202712","갱신","사용","16,250","0","연립다세대"
"495","경기도 성남시 수정구 태평동","7315-12","7315","0012","한솔맨션","전세","58.7100","202512","09","24,000","0","1","2003","시민로197번길 10-11","202601~202801","신규","-","","","연립다세대"
"496","경기도 성남시 수정구 양지동","431","0431","0000","프라임씨티빌","전세","75.9100","202512","09","33,000","0","3","2021","산성대로515번길 20-8","202512~202712","갱신","사용","32,000","0","연립다세대"
"497","경기도 성남시 수정구 양지동","709","0709","0000","양지은남맨션(가동)","전세","53.7100","202512","09","13,000","0","1","1983","논골로24번길 21","202601~202801","신규","-","","","연립다세대"
"498","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.9529","202512","09","31,358","65","3","2017","위례동이로 24","202601~202801","갱신","-","29,522","61","연립다세대"
"499","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","09","40,441","65","3","2017","위례동이로 24","202512~202712","갱신","-","39,378","63","연립다세대"
"500","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","08","49,091","43","3","2017","위례동이로 24","202512~202712","갱신","-","47,801","42","연립다세대"
"501","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","08","50,605","43","4","2017","위례동이로 24","202601~202801","갱신","-","49,275","42","연립다세대"
"502","경기도 성남시 수정구 사송동","555","0555","0000","프렌즈빌","월세","14.8800","202512","08","1,000","47","1","2001","사송로66번길 9","202512~202612","신규","-","","","연립다세대"
"503","경기도 성남시 수정구 태평동","7264-7","7264","0007","대영빌라(6동)","전세","41.4300","202512","08","17,000","0","3","1990","수정로 31","202602~202802","신규","-","","","연립다세대"
"504","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","08","49,091","43","3","2017","위례동이로 24","202601~202801","갱신","-","47,801","42","연립다세대"
"505","경기도 성남시 수정구 산성동","44","0044","0000","삼성행운빌A","월세","58.3100","202512","08","3,000","90","4","2006","수정로456번길 48","202601~202801","신규","-","","","연립다세대"
"506","경기도 성남시 수정구 창곡동","575","0575","0000","이편한세상테라스위례","월세","84.4613","202512","08","49,091","43","3","2017","위례동이로 24","202601~202801","갱신","-","47,801","42","연립다세대"
