"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"123","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","월세","67.9639","202604","25","10,000","180","5","2018","태평로 65","202606~202806","신규","-","","","아파트"
"124","경기도 성남시 수정구 태평동","7306","7306","0000","선경태평","전세","46.0100","202604","25","13,000","0","1","1991","시민로 214","202607~202807","신규","-","","","아파트"
"125","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","전세","59.9592","202604","25","44,600","0","9","2018","태평로 65","-","-","-","","","아파트"
"126","경기도 성남시 수정구 창곡동","530","0530","0000","위례아트리버푸르지오1단지","전세","97.7044","202604","25","95,000","0","5","2016","위례광장로 70","202604~202704","갱신","-","95,000","0","아파트"
"127","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","전세","101.9868","202604","25","94,500","0","10","2016","위례순환로 100","202605~202805","갱신","사용","90,000","0","아파트"
"128","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","월세","98.8800","202604","25","10,000","290","9","2016","위례중앙로 216","202606~202806","신규","-","","","아파트"
"129","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","전세","51.8900","202604","25","55,650","0","8","2017","위례광장로 97","-","-","-","","","아파트"
"130","경기도 성남시 수정구 단대동","78","0078","0000","진흥더블파크","전세","84.9500","202604","25","59,000","0","9","2005","단대로23번길 10","202606~202806","신규","-","","","아파트"
"131","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","24","10,073","19","9","2017","위례순환로 17","202605~202804","갱신","-","8,703","12","아파트"
"132","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","24","1,278","44","2","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"133","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","44.1500","202604","24","6,642","15","9","2019","고등로 57","202605~202804","갱신","-","4,507","26","아파트"
"134","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","26.5200","202604","24","7,888","10","5","2019","고등로 57","202605~202804","갱신","-","5,328","24","아파트"
"135","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","24","8,878","13","5","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"136","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","67.8600","202604","24","62,000","0","1","2020","수정로 319","202607~202807","신규","-","","","아파트"
"137","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이3단지","전세","60.9892","202604","24","65,000","0","6","2023","대왕판교로 961","202605~202805","신규","-","","","아파트"
"138","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","36.3700","202604","24","10,275","16","12","2019","고등로 57","202605~202804","갱신","-","7,160","32","아파트"
"139","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","24","6,012","10","9","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"140","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","전세","84.9800","202604","24","75,000","0","16","2016","위례동로 61","202607~202807","갱신","-","42,000","0","아파트"
"141","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","24","6,012","10","11","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"142","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","36.3700","202604","24","7,246","21","2","2019","고등로 57","202605~202804","갱신","-","5,967","26","아파트"
"143","경기도 성남시 수정구 창곡동","501","0501","0000","위례36단지","월세","26.8100","202604","24","11,024","14","14","2021","위례순환로 53","202605~202804","갱신","-","7,596","32","아파트"
"144","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","24","3,312","24","4","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"145","경기도 성남시 수정구 창곡동","563","0563","0000","위례역푸르지오6단지","전세","83.0020","202604","23","76,000","0","4","2017","위례광장로 12","202607~202807","신규","-","","","아파트"
"146","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202604","23","3,486","7","12","2017","위례순환로 17","202605~202804","갱신","-","1,928","16","아파트"
"147","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202604","23","1,086","19","14","2017","위례순환로 17","202605~202804","갱신","-","1,928","16","아파트"
"148","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.9695","202604","23","54,363","0","8","2019","헌릉로 1005","202605~202705","갱신","-","53,507","0","아파트"
"149","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","23","6,012","10","4","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"150","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","23","8,878","13","11","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"151","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","23","8,678","14","1","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"152","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","23","2,778","39","9","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"153","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","59.8400","202604","23","65,000","0","5","2020","수정로 319","202607~202807","신규","-","","","아파트"
"154","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","16.4500","202604","23","3,504","15","10","2019","고등로 57","202605~202804","갱신","-","3,402","15","아파트"
"155","경기도 성남시 수정구 단대동","6","0006","0000","선경논골","월세","34.0500","202604","23","500","50","8","1991","논골로 87","202605~202804","신규","-","","","아파트"
"156","경기도 성남시 수정구 태평동","7306","7306","0000","선경태평","전세","46.0100","202604","23","16,800","0","2","1991","시민로 214","202605~202805","갱신","사용","16,000","0","아파트"
"157","경기도 성남시 수정구 신흥동","179","0179","0000","삼부르네상스파크1","전세","84.6500","202604","23","43,000","0","12","2006","수정로 312","202605~202805","신규","-","","","아파트"
"158","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","월세","59.8700","202604","23","12,000","195","2","2024","희망로 531","202607~202807","신규","-","","","아파트"
"159","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","36.3700","202604","22","10,575","14","4","2019","고등로 57","202605~202804","갱신","-","7,160","32","아파트"
"160","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","전세","84.9800","202604","22","80,000","0","15","2016","위례동로 61","202605~202805","신규","-","","","아파트"
"161","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","22","3,812","23","4","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"162","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","26.7300","202604","22","586","20","6","2017","위례순환로 17","202605~202804","갱신","-","1,928","16","아파트"
"163","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","전세","84.9800","202604","22","86,000","0","9","2016","위례동로 61","202607~202807","신규","-","","","아파트"
"164","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.4942","202604","22","54,363","0","1","2019","헌릉로 1005","202605~202705","갱신","-","53,507","0","아파트"
"165","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","8,878","13","5","2017","위례순환로 17","202605~202804","갱신","-","8,703","12","아파트"
"166","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","8,878","13","5","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"167","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","22","6,393","13","4","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"168","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","8,878","13","7","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"169","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","22","912","31","13","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"170","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","22","6,012","10","8","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"171","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","22","912","31","14","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"172","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","8,878","13","9","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"173","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","22","6,012","10","12","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"174","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","9,475","16","8","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"175","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","8,878","13","11","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"176","경기도 성남시 수정구 창곡동","501","0501","0000","위례36단지","월세","26.8100","202604","22","11,024","14","2","2021","위례순환로 53","202605~202804","갱신","-","7,596","32","아파트"
"177","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","22","8,878","13","4","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"178","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","36.3700","202604","22","10,575","14","11","2019","고등로 57","202605~202804","갱신","-","7,160","32","아파트"
"179","경기도 성남시 수정구 고등동","578","0578","0000","고등마을","월세","36.3700","202604","22","10,075","17","3","2019","고등로 57","202605~202804","갱신","-","7,160","32","아파트"
"180","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","4","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"181","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","9,475","16","11","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"182","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","4","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"183","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","14","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"184","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","5,978","30","6","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"185","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","전세","84.9800","202604","21","86,000","0","15","2016","위례동로 61","202607~202807","신규","-","","","아파트"
"186","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","3,278","38","6","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"187","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","전세","74.9800","202604","21","80,000","0","17","2020","수정로 319","202607~202807","신규","-","","","아파트"
"188","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","21","6,012","10","13","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"189","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","11","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"190","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","6,478","27","9","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"191","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","4","2017","위례순환로 17","202605~202804","갱신","-","8,703","12","아파트"
"192","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","5,978","30","14","2017","위례순환로 17","202605~202804","신규","-","","","아파트"
"193","경기도 성남시 수정구 창곡동","597","0597","0000","위례포레스트부영","전세","85.9695","202604","21","54,363","0","4","2019","헌릉로 1005","202605~202705","갱신","-","53,507","0","아파트"
"194","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","1,278","44","13","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"195","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","21","6,012","10","7","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"196","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","8","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"197","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","21","6,012","10","8","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"198","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","21","6,012","10","9","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"199","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","13","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"200","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","5,978","30","14","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"201","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","1,278","44","14","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"202","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","37.4300","202604","21","912","31","6","2017","위례순환로 17","202605~202804","갱신","-","3,701","22","아파트"
"203","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","8,878","13","1","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
"204","경기도 성남시 수정구 창곡동","500","0500","0000","위례31단지","월세","46.9900","202604","21","5,978","30","12","2017","위례순환로 17","202605~202804","갱신","-","5,803","29","아파트"
